"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"NOX","County","MT","Roosevelt County","emissions (pounds)","-13.935580586392462","-12.780183733910235","-12.895814116381189","-9.064941619310957","-10.638648220886353","-18.57144565949602","-20.681441484348397","-15.406421538458744","-14.927462440455201","-5.593713636993016","-8.873208252283803","-9.171048989103838"
"CO2","County","MT","Roosevelt County","emissions (tons)","-8.999049592087431","-8.220143925890625","-8.294873754268338","-5.8075522319227275","-6.841547210203771","-12.035478911635437","-13.28049512452344","-9.963827666408179","-9.69019774188655","-3.7237331774167615","-5.821206034326224","-5.862356087837725"
"PM25","County","MT","Roosevelt County","emissions (pounds)","-2.075208799478787","-1.8540537767123624","-1.9224692946547748","-1.3381372160115461","-1.566265108741277","-2.804075120176094","-3.054333721277544","-2.278254973937692","-2.2193090278067302","-0.827820535505225","-1.3550080451684607","-1.3522986607614484"
"VOCS","County","MT","Roosevelt County","emissions (pounds)","-0.44617612374594273","-0.39862712972228564","-0.4133366715317095","-0.28770351987245135","-0.3367517018783417","-0.6028845714832869","-0.6566909222487425","-0.48983166100288145","-0.47715810556968563","-0.1779839010811486","-0.29133079880449486","-0.29074827302034123"
"NH3","County","MT","Roosevelt County","emissions (pounds)","-1.0049807941475137","-0.8978799807426867","-0.9310122041448494","-0.6480322377014431","-0.758509868125941","-1.3579557111690974","-1.4791507869354064","-1.1033118660404853","-1.0747655608333844","-0.4008964010711793","-0.6562024320882642","-0.6548903331351994"
"SO2","County","MT","Roosevelt County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","MT","Roosevelt County","percent","-0.1319764978500402","-0.12709831641897906","-0.16486210032874282","-0.19950199921569836","-0.19779856367658297","-0.19144450128258642","-0.13494325978261867","-0.09848882233079771","-0.14989572170839863","-0.1036091315246522","-0.15159301289581736","-0.1336628597914301"
"CO2","County","MT","Roosevelt County","percent","-0.1316497993134033","-0.12630803724726927","-0.16385985166783315","-0.19739599642160338","-0.19492714671012268","-0.1896401070205247","-0.13273820445049142","-0.09756728828555919","-0.14876284631712616","-0.10651068350573938","-0.1538165900279018","-0.13213604903884768"
"PM25","County","MT","Roosevelt County","percent","-0.13266277916649283","-0.12448427389930337","-0.16581873100126288","-0.19889780642360733","-0.19480046376221963","-0.1931210708774468","-0.13345859936287727","-0.09758339516336258","-0.14899329933361563","-0.10356009128390843","-0.15614450240880312","-0.1330141018944274"
"VOCS","County","MT","Roosevelt County","percent","-0.13266277916641764","-0.12448427389932473","-0.16581873100120975","-0.19889780642353164","-0.19480046376230167","-0.19312107087726102","-0.1334585993630261","-0.09758339516331267","-0.14899329933347924","-0.10356009128389171","-0.15614450240882852","-0.13301410189428575"
