"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"VOCS","County","CO","Lincoln County","emissions (pounds)","-0.020949673271992708","-0.017205013647638268","-0.019808335587689463","-0.033152677796291385","-0.02865082672525432","-0.0407523361083193","-0.03673599633358471","-0.04056231460679882","-0.04468568665233885","-0.034806048853503135","-0.040961762040693905","-0.023480815184852233"
"NH3","County","CO","Lincoln County","emissions (pounds)","-1.0190674668874635","-1.0653618252023307","-1.1922989149406362","-1.6465154257715255","-1.363584122608927","-2.3913345772250523","-1.9359918707209545","-2.883598261685279","-1.9615749975304198","-2.3596008656461436","-2.0601835495731393","-1.566057572558293"
"SO2","County","CO","Lincoln County","percent","-0.18825455922469975","-0.3091818032423593","-0.5104074821638268","-0.7949135679077142","-0.6650289380532786","-0.6833697805330197","-0.050575957895134104","-0.3194195664528997","-0.28048629539130737","-0.6187141911625123","-0.46444073941802083","-0.370085676132356"
"NOX","County","CO","Lincoln County","percent","-0.20769901006115699","-0.2589830986258956","-0.3686794893751851","-0.9308687616791875","-0.744372474599834","-0.8156492659081683","-0.2796498533215403","-0.4946453126940399","-0.35027719151523623","-0.4375493362499557","-0.5056592908596123","-0.2773483490056136"
"CO2","County","CO","Lincoln County","percent","-0.1638517120800761","-0.18858787786674933","-0.27995071137877037","-0.6769908983352996","-0.7250249609566958","-0.8248428858463062","-0.35198105657539736","-0.47208880358458605","-0.42792950493628756","-0.6053990069023709","-0.42349069573829623","-0.2487341865854268"
"PM25","County","CO","Lincoln County","percent","-0.1888724035528575","-0.16735479440923126","-0.2815810057009079","-0.8874375620792476","-1.0330031606489685","-0.8597224194941151","-0.39392714725763456","-0.3860740518974643","-0.6009295417287577","-0.5573272801661012","-0.5080037129392071","-0.20963500041606276"
"VOCS","County","CO","Lincoln County","percent","-0.189838342611143","-0.16665697883730274","-0.2816725365585076","-0.8971776816426537","-1.047177322293258","-0.8615607851291028","-0.39489459172730057","-0.3825309777778621","-0.6072373478143768","-0.5552616056395097","-0.511586009334717","-0.20815438114703438"
"NH3","County","CO","Lincoln County","percent","-0.16474798914781635","-0.1848532037317177","-0.27946889880624953","-0.6795030443985778","-0.7388443414323645","-0.8180786766998306","-0.36985779113398504","-0.4721976024460537","-0.4513962557918405","-0.603704115666909","-0.42514324169342593","-0.2464264754346879"
"SO2","County","CO","Moffat County","emissions (pounds)","-697.8480318310903","-549.4800643126946","-915.4995813411078","-782.2902519374038","-716.8164299161872","-913.0103378311615","-726.9136378068943","-612.5694469495211","-764.9602824676549","-865.507485791808","-715.9615682008443","-505.62132217059843"
"NOX","County","CO","Moffat County","emissions (pounds)","-1683.5119346161373","-1425.7460886177141","-2377.044072377961","-2209.1111168127973","-1803.3985017898958","-2282.551784630865","-1725.760294510983","-1452.0091382886749","-1834.0107362514827","-2259.569210986607","-1999.3309767134488","-1319.6047987705097"
"CO2","County","CO","Moffat County","emissions (tons)","-738.6345952070551","-705.9181906979065","-1115.730197079014","-1293.4314888993977","-998.9579073173227","-1117.088518213015","-665.0734658930451","-581.1506495237118","-791.7377632705029","-1161.7267238204367","-947.3346381643787","-644.3908437348437"
"PM25","County","CO","Moffat County","emissions (pounds)","-10.813882845499393","-11.184773163344289","-17.296683471824508","-22.362559630031683","-16.685334452764437","-17.17117530152609","-9.822692498495599","-9.075661090017093","-12.321543347341503","-17.429825868530315","-14.46377078365731","-10.709262024380223"
"VOCS","County","CO","Moffat County","emissions (pounds)","-9.342151435901542","-7.458196789941212","-12.885680096936994","-10.483918441603237","-9.879907185659249","-12.659078223974575","-7.888313320081579","-6.25660799459547","-8.848018181427506","-14.104639198840232","-10.323123629787005","-5.86263030839109"
"NH3","County","CO","Moffat County","emissions (pounds)","-9.01476141234889","-8.609621255316597","-13.75349963066401","-15.640909449512947","-12.116595395124932","-13.541244696378271","-8.04656166994755","-7.124965991388308","-9.734818411729066","-14.12701294465478","-11.482527399799437","-7.886774023545513"
"SO2","County","CO","Moffat County","percent","-0.12160831401364937","-0.104260834776632","-0.18457212583926627","-0.18642019350534497","-0.17831453422821325","-0.2098138622087405","-0.12867687338807787","-0.10372420453612133","-0.15469181421879447","-0.18103265018477732","-0.14516422046706326","-0.08843547011086358"
"NOX","County","CO","Moffat County","percent","-0.11066544781624835","-0.10211334158499391","-0.1810721089691595","-0.19874424896303336","-0.1676530138640478","-0.19806398439726666","-0.11749789306769515","-0.09488961055989471","-0.14157734243386338","-0.17848424500503474","-0.1528428234552988","-0.08697346707441123"
"CO2","County","CO","Moffat County","percent","-0.08555903223553576","-0.0891549389043191","-0.145830259684418","-0.19741433842878792","-0.15628470329584687","-0.1657133056885019","-0.08077845309979474","-0.06833262789173512","-0.10675897212827502","-0.1566553813468179","-0.12501244606186335","-0.07461321652059438"
"PM25","County","CO","Moffat County","percent","-0.07959941942716071","-0.08968742906080451","-0.1434372606869841","-0.21719776102843494","-0.16474748822314886","-0.16108126040242668","-0.07591812605288409","-0.06792289220581081","-0.10546634897845142","-0.14898317301153566","-0.12136195295224504","-0.0787230711046823"
"VOCS","County","CO","Moffat County","percent","-0.0992727526778314","-0.08653230634419706","-0.15475136419118346","-0.14694918988911213","-0.14456318852186498","-0.1743642302131906","-0.08756925159544127","-0.0672017663207944","-0.10961476576550218","-0.17541830297948052","-0.12457179109936878","-0.06235476313812738"
"NH3","County","CO","Moffat County","percent","-0.08530973603482828","-0.08882831313025996","-0.1468343238363852","-0.1950292876648401","-0.1548458961740138","-0.1641225687062492","-0.07986387757441014","-0.06845497636034012","-0.1072609689482905","-0.1556159698777617","-0.12376479229630956","-0.07459142972668147"
"SO2","County","CO","Montrose County","emissions (pounds)","-149.66125191575702","-174.90375803601637","-249.4793076201022","-92.35879672409283","-118.75403803846893","-255.0247054047286","-577.120550368214","-535.0602214270039","-172.27912033603934","-127.34191174849184","-93.77198457287159","-133.94964039719343"
"NOX","County","CO","Montrose County","emissions (pounds)","-190.39302033252898","-214.15534486991965","-327.57123823667644","-118.61177008125742","-147.72430090023408","-319.7469929049694","-736.8882303000864","-682.167183422338","-218.96685969731334","-155.23796839271017","-115.63022063682001","-161.49820106086554"
"CO2","County","CO","Montrose County","emissions (tons)","-67.19047997100279","-76.14952695701868","-114.95453113881376","-41.54369431287341","-51.776604114425936","-111.86934918725638","-258.0884741744412","-238.19767125807266","-75.6305748287341","-53.659547406579804","-40.332703054415106","-57.17452749053882"
"PM25","County","CO","Montrose County","emissions (pounds)","-8.223093227271647","-9.278912291456663","-13.982567607114106","-5.034603046530151","-6.28239611491972","-13.619171567138551","-31.462418292832353","-28.991901325720846","-9.234343318782294","-6.531367335927371","-4.900715962827917","-6.955055888921834"
"VOCS","County","CO","Montrose County","emissions (pounds)","-1.4284543053349807","-1.6118633031665581","-2.428947154797612","-0.8745736183090571","-1.0913309055542157","-2.3658207103444795","-5.465416191268616","-5.036256445594631","-1.6041211142912175","-1.1345803255383373","-0.8513157546494483","-1.208180334795486"
"NH3","County","CO","Montrose County","emissions (pounds)","-2.2143500616273286","-2.498665579551357","-3.765286199095499","-1.355739653951474","-1.6917507609059044","-3.6674293438617838","-8.472335891146827","-7.807064411527108","-2.486663854084952","-1.758794806662081","-1.319685961764094","-1.8728874902188863"
"SO2","County","CO","Montrose County","percent","-0.4043430687013129","-0.490608878726651","-1.0780786747038333","-0.7006887191064733","-1.0545408698255263","-1.333971082421729","-1.090230972180355","-0.8016102299712833","-0.535877196338281","-0.6130088180748219","-0.37680221570066896","-0.39823492985109743"
"NOX","County","CO","Montrose County","percent","-0.4044657400052375","-0.47301241537317845","-1.1089993428149123","-0.7029060340629767","-1.042404442960904","-1.3217291052115732","-1.0903770939416952","-0.8011574204503753","-0.5357115462922467","-0.5855990711790958","-0.3637140463006865","-0.3786227710854875"
"CO2","County","CO","Montrose County","percent","-0.4073224848913583","-0.47970908199084844","-1.109229569138667","-0.7013735235549203","-1.0387028786536876","-1.316931016792636","-1.089609157195576","-0.7988879721299257","-0.5279656719547134","-0.5766714246896762","-0.36155638284005953","-0.38228670602199744"
"PM25","County","CO","Montrose County","percent","-0.40946026697801813","-0.48016248202862494","-1.1088982922577701","-0.6986528435277484","-1.0354635945298218","-1.317192003359626","-1.090935143068155","-0.7985628824147252","-0.5295486509929741","-0.5769683159855715","-0.3610580404668187","-0.38206600590558737"
"VOCS","County","CO","Montrose County","percent","-0.40946026697803384","-0.48016248202863326","-1.10889829225767","-0.6986528435276864","-1.0354635945296664","-1.3171920033595363","-1.0909351430680863","-0.7985628824147488","-0.5295486509928223","-0.5769683159856096","-0.36105804046694356","-0.38206600590574685"
"NH3","County","CO","Montrose County","percent","-0.40946026697803495","-0.48016248202873624","-1.1088982922578217","-0.698652843527702","-1.03546359452966","-1.317192003359714","-1.0909351430679168","-0.7985628824147406","-0.5295486509928325","-0.5769683159856754","-0.3610580404668926","-0.38206600590573064"
"SO2","County","CO","Morgan County","emissions (pounds)","-486.4359864979051","-431.78171918413136","-745.1684187701903","-673.6653877887875","-786.1490021256905","-804.9724322425318","-309.5678595689242","-267.227197562519","-366.4897837775352","-738.3120422006177","-568.1838587151724","-599.4859686783748"
"NOX","County","CO","Morgan County","emissions (pounds)","-822.6504492541426","-681.3848842664738","-877.9927663864219","-616.6409463813325","-533.6028226249764","-701.6004134554532","-762.457407633512","-691.3772703481372","-616.8280123775476","-619.4680738808092","-685.8170007740264","-798.3088647119584"
"CO2","County","CO","Morgan County","emissions (tons)","-893.8713849878986","-741.5116977196885","-1211.3937528103124","-983.3646140655037","-1095.6501413463266","-1208.225374095142","-994.1896458769916","-825.3663657601574","-926.5362031779368","-951.8108982915","-827.4800818556687","-972.5914915939793"
"PM25","County","CO","Morgan County","emissions (pounds)","-60.67746382366022","-52.24372233032045","-88.14226542684264","-71.75779133587093","-83.05417496046721","-89.0962628602174","-63.424232778710575","-50.853853152279044","-64.16881307346921","-69.28751973001636","-59.49443723573131","-72.73699160617616"
"VOCS","County","CO","Morgan County","emissions (pounds)","-25.481048566132813","-21.88778897690645","-36.4279211895373","-29.659461291064872","-33.998483209531514","-36.74387126386591","-27.120492089230538","-21.892399613037924","-26.67999908402453","-28.66951311198318","-24.816110550625126","-29.845079973969405"
"NH3","County","CO","Morgan County","emissions (pounds)","-31.779941071018584","-24.27045663574154","-29.710453984705964","-22.860964043748027","-19.26505969769596","-28.76993679135012","-47.58067886290701","-43.29612333329351","-31.712534658337972","-22.08994004839542","-22.793286161406286","-21.065556463699977"
"SO2","County","CO","Morgan County","percent","-0.1729168596404402","-0.16403532302059046","-0.3503002120920321","-0.47209916238277194","-0.4992385041917609","-0.43249992710950713","-0.11825840003484346","-0.09781125038852646","-0.1632410804563722","-0.3744980943353946","-0.2606414307444038","-0.2131238807529156"
"NOX","County","CO","Morgan County","percent","-0.35863527214032814","-0.3156157237689791","-0.6195121953932836","-0.7733995712793507","-0.7377689080190187","-0.6878726333441835","-0.3918369313038149","-0.317239021629161","-0.425563116753527","-0.4911742738345317","-0.46847386106921723","-0.35998601049633006"
"CO2","County","CO","Morgan County","percent","-0.2451369470005578","-0.21727762937457026","-0.4720004553320412","-0.6078410635066591","-0.7203796199901991","-0.5877547643143787","-0.2791529194175945","-0.21227258514678066","-0.3328552915733916","-0.40682556055651853","-0.31380600838460254","-0.27059527328778243"
"PM25","County","CO","Morgan County","percent","-0.22270395271773846","-0.20488945796515784","-0.45286374639471777","-0.5788726440858482","-0.7106103926250006","-0.5695548913991016","-0.23991902699534762","-0.17771219875750535","-0.30661537471893274","-0.38948837277290904","-0.2978993469054435","-0.26987076761535433"
"VOCS","County","CO","Morgan County","percent","-0.2276275244318929","-0.20890053587616658","-0.4571622920099651","-0.5860239043327231","-0.7132205793366557","-0.574447398626095","-0.24937547382174866","-0.18558794878998816","-0.31085361275304046","-0.3939458268334816","-0.30339247957788273","-0.26970967196514795"
"NH3","County","CO","Morgan County","percent","-0.4244832062966727","-0.34503557027273146","-0.6462029668904494","-0.8828086375874419","-0.8147047504763903","-0.803781834273283","-0.6066770360708496","-0.472679420045691","-0.5794967660839334","-0.5425697534218409","-0.47813896375104903","-0.293401156718986"
"SO2","County","CO","Pueblo County","emissions (pounds)","-269.0016854542773","-329.88552530657034","-422.816809308948","-834.2364636746934","-676.5925407693721","-404.16241884964984","-173.33291978470515","-366.0286259826971","-367.3760497997282","-740.0385806877166","-527.7696956837317","-337.68524902139325"
"NOX","County","CO","Pueblo County","emissions (pounds)","-722.1891242048005","-782.9673906738171","-1011.1698450038675","-1375.5828980248189","-1457.6786831704667","-1105.754409000161","-576.8385286669945","-772.1059796077898","-1000.6086015444016","-1183.65668123879","-903.6122674839571","-809.8480455167592"
"CO2","County","CO","Pueblo County","emissions (tons)","-579.1368113931967","-751.9582125764573","-855.9217374711297","-1294.2239110774826","-1179.5896734719863","-910.2625761630479","-581.3116823616438","-831.5495748914545","-734.1771053717239","-1084.5622983296635","-895.5335006976966","-693.3059078439837"
"PM25","County","CO","Pueblo County","emissions (pounds)","-20.766868543192686","-30.3871147016107","-30.265439776725543","-49.363328294104576","-38.34527238359078","-30.378625299570558","-31.619126032346685","-42.859441906141","-23.76084681363136","-37.51203996207187","-36.00150207938714","-24.60941640681267"
"VOCS","County","CO","Pueblo County","emissions (pounds)","-25.160889006467187","-22.86262603315845","-29.57202986318225","-34.027157782185895","-37.608895810230024","-29.862834732626652","-30.104477267355833","-30.39505374231885","-32.38931035774658","-29.204342537293996","-21.382079193172103","-22.390343321290857"
"NH3","County","CO","Pueblo County","emissions (pounds)","-15.436027446391563","-15.189855247619562","-12.583634687092854","-14.666008187065927","-14.54896697143522","-13.29591625572175","-27.630265050771413","-27.69547042965678","-18.816999237687014","-11.282672082251338","-10.123325433943137","-11.915699310393393"
"SO2","County","CO","Pueblo County","percent","-0.04220200896214515","-0.05662167943188381","-0.07067422749192674","-0.15539975669598788","-0.12756584844365626","-0.07470951071520292","-0.02817978159214047","-0.05793068468676834","-0.06428670361365373","-0.1256702554628491","-0.08987797875297211","-0.05277956841640274"
"NOX","County","CO","Pueblo County","percent","-0.08758642710924934","-0.10338759326232057","-0.1383283227946275","-0.22159105831727624","-0.22594060471308317","-0.16064104208605084","-0.06793021217036782","-0.08752752891849791","-0.13120570213036795","-0.16670827646867592","-0.1250827499466412","-0.09816088087363684"
"CO2","County","CO","Pueblo County","percent","-0.06624840769971645","-0.09390731110813483","-0.10737254912428632","-0.1854705527966485","-0.16504924070726207","-0.12239017659831047","-0.06575681396249485","-0.09078830989816485","-0.09125064378872513","-0.13905275302501158","-0.11408865466988062","-0.07932593871279311"
"PM25","County","CO","Pueblo County","percent","-0.05721021875047452","-0.09166071111303914","-0.08976621564950617","-0.16293662640377604","-0.12341666178274792","-0.09552408103818172","-0.08495786440302777","-0.11088776488319366","-0.07001200236319671","-0.11301676807654269","-0.10885712670525721","-0.06809087819766126"
"VOCS","County","CO","Pueblo County","percent","-0.12551705417059242","-0.12410670122695315","-0.17094997925789487","-0.23714414453430252","-0.25759081189653626","-0.1892445554383426","-0.14709395820521914","-0.14132317031812058","-0.18137597881094172","-0.17484780036426262","-0.12463503228424021","-0.11259589164413007"
"NH3","County","CO","Pueblo County","percent","-0.19617920985898932","-0.20887937169217838","-0.19333280873894937","-0.2733086613143465","-0.2660225111338488","-0.22186039973671198","-0.3238816384598754","-0.29730404328943294","-0.2684620069543588","-0.1797293120954164","-0.1576350273056044","-0.15502552549250645"
"SO2","County","CO","Routt County","emissions (pounds)","-317.7454744534334","-177.46578579570632","-202.54681142733898","-137.31854633329203","-136.13861137110507","-161.99263172509382","-419.4154517376446","-379.79145365796285","-341.2759318500175","-188.28951611655066","-220.16736175405094","-84.8078248903621"
"NOX","County","CO","Routt County","emissions (pounds)","-44.23298186843749","-68.35469735992956","-51.28512989767478","-28.72485892183613","-87.2750874885678","-78.27625034109224","-207.55174674192676","-178.45125291505246","-171.5644667050219","-65.01614900209825","-44.021805395925185","-11.23862453334732"
"CO2","County","CO","Routt County","emissions (tons)","-239.4573414811748","-129.345455048664","-119.25050724705216","-87.01061027694959","-109.57842069241451","-128.7477909346635","-324.2747965558665","-286.7675422366592","-260.6925355930289","-149.5716805603006","-128.59359154803678","-62.486543415347114"
"PM25","County","CO","Routt County","emissions (pounds)","-30.97037281892699","-16.712393119309127","-15.892458781607274","-11.810235782810196","-14.357983389236324","-16.90269925447501","-43.246587827998155","-38.03333800292603","-34.50193987778039","-19.656544477678835","-16.731214004783396","-8.049381082579202"
"VOCS","County","CO","Routt County","emissions (pounds)","-6.0336691650063585","-3.2896338253867725","-3.088024497877086","-2.184584095893115","-2.7909914336078145","-3.2545380105493678","-8.199483327842245","-7.265100760649148","-6.6234991727578745","-3.8114211686479393","-3.1672188226602884","-1.5734977966185397"
"NH3","County","CO","Routt County","emissions (pounds)","-0.24331456378092753","-0.1307806971310015","-0.1249822553218678","-0.0945722255730459","-0.11289744269907942","-0.1333846254712796","-0.34323081277352685","-0.30102507255764976","-0.27256843406007647","-0.15470677280393375","-0.13286563233390325","-0.06315726886128914"
"SO2","County","CO","Routt County","percent","-0.09460258154149742","-0.05818519468220282","-0.06452437697085793","-0.04704196378921187","-0.04683791268391162","-0.055809061306799246","-0.12542653211968657","-0.11007900867688487","-0.11195929152683193","-0.06073012347780645","-0.07214155995122541","-0.02557491777663895"
"NOX","County","CO","Routt County","percent","-0.029552313551907124","-0.05040598971096473","-0.034854551713230174","-0.020597752033095062","-0.0761515280103065","-0.06755945348360766","-0.15140787811790812","-0.12547275661009216","-0.13903939942965793","-0.04441452235392963","-0.030720599398661765","-0.007524155746807204"
"CO2","County","CO","Routt County","percent","-0.08986604520235043","-0.05345197207959712","-0.04768041643945089","-0.03731253812472908","-0.046721379242307584","-0.05506176803956356","-0.12113491365849449","-0.10400870935923204","-0.10644034195782931","-0.06053141317627846","-0.052963080731636046","-0.02373595319960534"
"PM25","County","CO","Routt County","percent","-0.0867408785067765","-0.05154813331461022","-0.04738057541945791","-0.03772832208893895","-0.045508298778120224","-0.05378058322282451","-0.12036953804622161","-0.10279754938860926","-0.10489842411010074","-0.05929926140004209","-0.051385862743049654","-0.022822346556016983"
"VOCS","County","CO","Routt County","percent","-0.08909112036143581","-0.05348631725266714","-0.04858206194075112","-0.036864747366194245","-0.046799795361229655","-0.054739976151149033","-0.12045890097089325","-0.10362745499786355","-0.10635530775219076","-0.06069780827929533","-0.05132375965468893","-0.023517778556163216"
"NH3","County","CO","Routt County","percent","-0.08587776907748401","-0.050836226591601516","-0.04693990778502332","-0.03804460849030227","-0.045036257924834615","-0.05342954810384074","-0.12033677301075876","-0.10249319368241357","-0.10436469019918942","-0.05878657315373171","-0.05140864464004461","-0.022566919420684613"
"SO2","County","CO","Weld County","emissions (pounds)","-13.21276406711877","-8.904104839445608","-12.438336126844206","-11.375493354607897","-8.447508564182954","-6.118837135551075","-7.220061397619247","-7.338302311617099","-6.402237448539381","-8.57718139955341","-9.951497603807184","-9.523698901475655"
"NOX","County","CO","Weld County","emissions (pounds)","-402.8014052892104","-367.4172492409707","-443.19539789287956","-402.28634095331654","-434.5267781045404","-366.75565089118027","-556.6912043686025","-550.1779633436818","-461.6665040886728","-311.99353155726567","-278.57427277890383","-333.3476995912206"
"CO2","County","CO","Weld County","emissions (tons)","-651.7226654327824","-655.5723600450438","-833.3992146516684","-872.7509996915469","-923.0384865622327","-755.3874540816469","-971.7665321273962","-934.1272130172583","-872.7120622377261","-653.3141753993696","-568.7063728858484","-559.6689663777361"
"PM25","County","CO","Weld County","emissions (pounds)","-40.19918381816751","-39.47545590379741","-52.482038937429024","-58.83303932927265","-63.128675096739244","-48.88247916560067","-48.21426352054914","-48.44337591026124","-51.46359740536718","-41.89402431752751","-36.1987900782151","-32.692076119939884"
"VOCS","County","CO","Weld County","emissions (pounds)","-14.438084568488193","-15.04723429866499","-19.44428909355247","-22.660524672715837","-24.340943101659832","-17.599967416757863","-15.099534886974652","-14.681069165901135","-18.063638531179095","-15.07410972487105","-12.181339980721532","-12.45649624959151"
"NH3","County","CO","Weld County","emissions (pounds)","-60.5986606039296","-58.606263865178335","-74.31560641368924","-76.49889142141546","-80.45220787505968","-68.91325904558471","-91.19095007095166","-89.62939530146832","-79.84334382000452","-57.848536957029864","-51.85687396368303","-50.761819218911114"
"SO2","County","CO","Weld County","percent","-0.2683981987617882","-0.19427207380632264","-0.3444131228761235","-0.4392191485564213","-0.3447804499255671","-0.22643637105736855","-0.19927131766926293","-0.19020315691484566","-0.2053052183508637","-0.2552676230269823","-0.2743999710653336","-0.19951194669859945"
"NOX","County","CO","Weld County","percent","-0.22532212747740005","-0.22245888325992647","-0.3166718274150212","-0.3795457871891667","-0.4295179506812079","-0.31355307631756946","-0.31350239958432924","-0.2839451864258233","-0.3230462185467266","-0.23559267254322735","-0.19987080013112749","-0.19172045547870564"
"CO2","County","CO","Weld County","percent","-0.18004079613856863","-0.19623529461104391","-0.28772403679166136","-0.3939351479663976","-0.4233844397436802","-0.3002135076331945","-0.2602928513719386","-0.23145257055707885","-0.2860256357173843","-0.2381569245267202","-0.19630973535338433","-0.1576823955764702"
"PM25","County","CO","Weld County","percent","-0.16316614238929464","-0.1742355129987778","-0.2582115082489953","-0.37144930579562696","-0.4036456156432632","-0.27539809083464234","-0.19184682778516476","-0.18116517186094558","-0.24449839454593159","-0.2162697370752473","-0.178460103273145","-0.1347478092955672"
"VOCS","County","CO","Weld County","percent","-0.15805893021148468","-0.17915320530021392","-0.255815852347935","-0.38233636568932394","-0.4118966270131653","-0.26335301308726167","-0.16162266078448656","-0.14892564142257275","-0.22968253880901127","-0.20781506170695724","-0.16095104396488294","-0.13823525592800834"
"NH3","County","CO","Weld County","percent","-0.18980046208692314","-0.19889059205080215","-0.2925111045758934","-0.3949501158204339","-0.4229017473126033","-0.3128692931578754","-0.27659494960141434","-0.25045029161267557","-0.29750406300185517","-0.24054460363695535","-0.2040272306590724","-0.16242581574200757"
"SO2","County","NM","McKinley County","emissions (pounds)","-208.13955868105404","-268.6854665764549","-496.5831868746609","-481.7071038909926","-592.4421385266614","-487.891879955132","-207.94672907167114","-210.9306371868297","-234.2572352810821","-411.96793111474835","-257.30941307751345","-263.8551329053007"
"NOX","County","NM","McKinley County","emissions (pounds)","-444.55480582336895","-595.1361374271219","-1252.9004501420422","-1326.7091228977079","-1586.1818216906104","-1165.0014207632048","-426.331005143933","-411.4502229313366","-556.459725104738","-1085.3924450750346","-610.6079891428817","-650.4554899402428"
"CO2","County","NM","McKinley County","emissions (tons)","-118.66605834910297","-172.9114874520601","-368.08224957493076","-395.29680819888017","-470.87076319514017","-346.1991397324455","-122.63508299669775","-114.92033050433383","-158.49444709322415","-330.52609817913617","-175.25294483904145","-188.98406221793266"
"PM25","County","NM","McKinley County","emissions (pounds)","-0.5710249159094474","-0.8066278390928119","-1.6938093642932017","-1.8113310417385833","-2.168439286957664","-1.5988606256104276","-0.5640287821923948","-0.5281195820930407","-0.7320161454744607","-1.517556700271939","-0.8055929594519284","-0.8743562541103529"
"VOCS","County","NM","McKinley County","emissions (pounds)","-3.73929219126876","-5.282111333415287","-11.091719385531633","-11.8612968217044","-14.199779846857837","-10.469958290285376","-3.693478799516015","-3.458331456930864","-4.793525081656753","-9.937548714686272","-5.275334540927361","-5.725623212402297"
"NH3","County","NM","McKinley County","emissions (pounds)","-0.036840317155359514","-0.0520405057479465","-0.10927802350279592","-0.11686006720893616","-0.13989930883602142","-0.1031522984265223","-0.036388953689794334","-0.03407223110282587","-0.04722684809512856","-0.09790688388850555","-0.051973739319528534","-0.056410080910424654"
"SO2","County","NM","McKinley County","percent","-0.12792269770220888","-0.17902349299297765","-0.3851003816448392","-0.556117391701801","-0.6769932092007878","-0.44478139941199046","-0.12804944189626588","-0.12299274234102851","-0.16912604528609834","-0.3436480659300072","-0.19420579037574068","-0.16357490618414622"
"NOX","County","NM","McKinley County","percent","-0.0979246258754255","-0.14235236799930864","-0.3341578314368289","-0.5071641630676381","-0.6499770370421543","-0.3901529680375852","-0.10040724985747121","-0.09247519482567368","-0.15130464199146473","-0.308264176593434","-0.15956426392537162","-0.14394955513885993"
"CO2","County","NM","McKinley County","percent","-0.08747963364587498","-0.1384449926552602","-0.3261437910492256","-0.5001353446064022","-0.6435478562127965","-0.3879040953682699","-0.09722684438699858","-0.08710236281357356","-0.1446394713318152","-0.31151605381532865","-0.1522277942410973","-0.13980695613717456"
"PM25","County","NM","McKinley County","percent","-0.09142954365143317","-0.1402977153100373","-0.32604109762409433","-0.49779654154596786","-0.643672735237404","-0.3890916916069139","-0.09711118167609277","-0.08693010389978333","-0.14511045122772828","-0.31066322977184324","-0.1519868514796634","-0.1405197932646633"
"VOCS","County","NM","McKinley County","percent","-0.09142954365120767","-0.14029771531006574","-0.3260410976240577","-0.49779654154583935","-0.6436727352376785","-0.38909169160683094","-0.09711118167604244","-0.08693010389975889","-0.14511045122777153","-0.3106632297719148","-0.15198685147967003","-0.1405197932647185"
"NH3","County","NM","McKinley County","percent","-0.09142954365121322","-0.14029771531009963","-0.32604109762412015","-0.4977965415459482","-0.6436727352376023","-0.3890916916070765","-0.09711118167599257","-0.0869301038999086","-0.14511045122773464","-0.3106632297718221","-0.15198685147980753","-0.14051979326486058"
"SO2","County","NM","San Juan County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","NM","San Juan County","emissions (pounds)","-2.6511933048805076","-1.086402274775537","-11.615925004463861","-9.934119674142494","-4.789753276445481","-7.4392913947503985","-1.826823670497106","-3.071005528603564","-10.73929336816218","-4.3386912051591935","-9.948123692602167","-2.70856260333494"
"CO2","County","NM","San Juan County","emissions (tons)","-6.436552773826406","-2.9596161972458503","-16.372797439224087","-15.825090024856763","-6.285359545387109","-10.519249987926742","-3.036625320703024","-4.7693836096223095","-14.6641134761594","-6.720071379226283","-16.252310696710992","-4.906990937579394"
"PM25","County","NM","San Juan County","emissions (pounds)","-0.16497378071687763","-0.06816016418201798","-0.41243583571264253","-0.3890431206646099","-0.15773346661529786","-0.2582084896357628","-0.07978396415307998","-0.13003345573559955","-0.3747286461112367","-0.16405468319123884","-0.4111037584901851","-0.122868887559207"
"VOCS","County","NM","San Juan County","emissions (pounds)","-0.182299479026085","-0.07531840736567119","-0.45575022682714916","-0.4299007873122491","-0.17429878047323655","-0.28532578289906496","-0.08816294951031978","-0.1436896889530317","-0.4140829934650583","-0.1812838570324402","-0.4542782536288996","-0.13577269123157976"
"NH3","County","NM","San Juan County","emissions (pounds)","-0.6293163007501335","-0.26000678529067045","-1.5732960310417639","-1.4840611427196109","-0.6016970774617221","-0.9849735564910134","-0.30434744819740445","-0.4960313874246367","-1.429456513221794","-0.6258102705655801","-1.5682146301903686","-0.4687011078967771"
"SO2","County","NM","San Juan County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","NM","San Juan County","percent","-0.02238986981201719","-0.010004042789376737","-0.10503392981014345","-0.09701122600328044","-0.045061901218978184","-0.06953153463637647","-0.01509791697455751","-0.02486001301085484","-0.09609018993487424","-0.04011366844734378","-0.09143325020544596","-0.022625519477886224"
"CO2","County","NM","San Juan County","percent","-0.038388737611746396","-0.019228978970282178","-0.10560038016350044","-0.11085280505492306","-0.04261637851039465","-0.07088755705763009","-0.018088773606125805","-0.027814468780110867","-0.09462441446588762","-0.044369349784268784","-0.10658955248988913","-0.029018591644272097"
"PM25","County","NM","San Juan County","percent","-0.03857369364125089","-0.01736135745266843","-0.10418004892746399","-0.10662702988954297","-0.04235020987940331","-0.06891490704992961","-0.018815552300766068","-0.030009154355474722","-0.09575395626767397","-0.04241172830826559","-0.10558547973590748","-0.02848261224357944"
