"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"VOCS","County","MS","DeSoto County","emissions (pounds)","-5.955322951735525","-7.5290788845732095","-9.398010826374502","-9.10744616381362","-6.91015096960291","-6.313594793560696","-1.7416703544449774","-1.4781160403954345","-0.2250212957696931","-5.953355849880154","-6.522522242810737","-4.531470949209961"
"NH3","County","MS","DeSoto County","emissions (pounds)","-11.038520223827618","-13.955747108916512","-17.420335565716414","-16.8816381571487","-12.80902021208658","-11.703365068016865","-3.229880854874864","-2.74139217001175","-0.4186428413795511","-11.036240927639483","-12.090217723764908","-8.399028136113884"
"SO2","County","MS","DeSoto County","percent","-0.1559297406969007","-0.24227269024835618","-0.2962103216050741","-0.4026872455325241","-0.18554580309136462","-0.15595830575661648","-0.03748727690412009","-0.03294834866362863","-0.008732616387617406","-0.1695122225966864","-0.17097541424841242","-0.15041740514321228"
"NOX","County","MS","DeSoto County","percent","-0.09754421233237404","-0.19849346210272859","-0.1808313183841508","-0.29416620815055056","-0.18388681201837084","-0.09962558762354418","-0.01619121159586037","-0.01019058986059657","0.00547547211507164","-0.12182870073981769","-0.16299223247944294","-0.1586462517704009"
"CO2","County","MS","DeSoto County","percent","-0.147024698579377","-0.23371239178117692","-0.26046176317731046","-0.35590442485767093","-0.17545523811459238","-0.14994181197588213","-0.03270957758304738","-0.027192293285164832","-0.004044920926229534","-0.1422889305495495","-0.1620230310789796","-0.1531383612091411"
"PM25","County","MS","DeSoto County","percent","-0.1452444970352118","-0.23291716915889948","-0.26168743497647695","-0.3618562311200768","-0.17521701902942036","-0.15036447221864485","-0.03256826681599454","-0.027249634973320752","-0.004085605317132758","-0.14541892191486588","-0.16163331726465385","-0.1532376778530542"
"VOCS","County","MS","DeSoto County","percent","-0.14523827855372498","-0.23290001602211666","-0.2616632034260605","-0.361814784367114","-0.17519912498982848","-0.15034823881265136","-0.03255156338574784","-0.02723309830471235","-0.004070422486930673","-0.14539427866554702","-0.16162111220461178","-0.15323359783785992"
"NH3","County","MS","DeSoto County","percent","-0.14524449703507716","-0.2329171691588593","-0.2616874349766633","-0.3618562311199765","-0.17521701902950193","-0.15036447221862087","-0.032568266816415385","-0.027249634973313536","-0.004085605316793757","-0.14541892191505348","-0.16163331726472535","-0.15323767785279666"
"SO2","County","MS","Kemper County","emissions (pounds)","-0.8317055249544865","-0.5082341561204373","-0.7803943126178297","-0.6659175226713856","-0.7763243530729937","-1.1855073558711524","-2.424909434363826","-2.556024832011474","-2.4904388092751333","-1.0242289601635832","-0.7908312750134598","-0.40242703947680525"
"NOX","County","MS","Kemper County","emissions (pounds)","-26.075275927123585","-21.01584735206052","-28.55161029689407","-23.050820303197497","-28.869106742457916","-35.98291954509841","-94.34931966178556","-101.77648789372324","-106.06085969502965","-49.64471598059754","-31.724167024842245","-13.614361006781564"
"CO2","County","MS","Kemper County","emissions (tons)","-38.783072341950174","-30.732788634016288","-40.54385033083781","-34.770373823519094","-59.6080317365504","-65.700157384872","-204.7129546881406","-221.3439315767573","-241.28118147338682","-78.7375270722714","-40.493916867520966","-21.21820563768233"
"PM25","County","MS","Kemper County","emissions (pounds)","-6.931813461059846","-5.5594404651827745","-7.2759867461036265","-6.091505410925947","-10.839666890864919","-11.958377827613958","-36.164133258945185","-39.52801113564783","-42.87977098382453","-13.895761066112755","-7.280383741939659","-3.761313178474893"
"VOCS","County","MS","Kemper County","emissions (pounds)","-3.9914112291314723","-3.2009923175841095","-4.189521898314069","-3.5067366988499202","-6.241029919203697","-6.885013447438496","-20.82238263394993","-22.758051458085447","-24.688014352139362","-8.001472531178933","-4.192170299145573","-2.165677843737285"
